,document,topic,distr
582,2009\17_main_body.txt,0,"[9.99999996e-01 7.53438965e-11 8.67669484e-11 7.86772083e-11
 7.65279409e-11 8.47395383e-11 1.00115592e-10 8.80374748e-11
 8.72937042e-11 8.55318083e-11 8.06478809e-11 5.83107052e-11]"
583,2009\18_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
584,2009\19_main_body.txt,0,"[0.96849257 0.00264843 0.00303046 0.00279963 0.00274381 0.00315024
 0.00337977 0.00322885 0.00330513 0.00303847 0.00285463 0.00132799]"
585,2009\1_main_body.txt,-1,"[1.46048758e-01 5.73573959e-02 6.69747595e-02 5.83561258e-02
 5.80610881e-02 6.77692211e-02 7.73778836e-02 6.51909987e-02
 6.79055870e-02 6.72090007e-02 5.97431161e-02 2.83701717e-11]"
586,2009\20_main_body.txt,-1,"[5.02944325e-07 3.20218670e-02 3.26218025e-02 3.76977764e-02
 3.59726253e-02 4.25672084e-02 2.91992425e-02 4.93440739e-02
 7.36329238e-02 3.43206275e-02 3.89643780e-02 3.81429838e-10]"
587,2009\21_main_body.txt,0,"[9.67390426e-01 1.68320669e-22 2.00236634e-22 1.78764259e-22
 1.72444854e-22 2.01887423e-22 2.13496842e-22 2.23924116e-22
 2.20993036e-22 2.00397506e-22 1.89712363e-22 1.93250638e-24]"
588,2009\22_main_body.txt,0,"[9.99999995e-01 1.09696215e-10 1.24957395e-10 1.17188218e-10
 1.13347399e-10 1.25873949e-10 1.40458638e-10 1.34451325e-10
 1.32975063e-10 1.23850258e-10 1.19381845e-10 6.58257568e-11]"
589,2009\23_main_body.txt,-1,"[3.11397856e-16 6.57532097e-02 3.29978182e-02 3.76844894e-02
 4.86347225e-02 5.44767972e-02 2.58404758e-02 3.52373745e-02
 4.12738063e-02 3.83957430e-02 4.04545176e-02 2.62540743e-19]"
590,2009\25_main_body.txt,5,"[1.14316798e-04 3.89293412e-03 4.20023384e-04 1.25575656e-03
 1.73889512e-03 8.21014200e-01 2.22710529e-04 1.23222624e-03
 1.57073801e-03 5.03275373e-04 5.04006217e-04 7.52215346e-05]"
591,2009\26_main_body.txt,0,"[0.35411105 0.04239353 0.05054175 0.04511025 0.04321997 0.04958055
 0.05457629 0.05620702 0.05421616 0.05004643 0.0480657  0.00046169]"
592,2009\27_main_body.txt,0,"[9.99999997e-01 3.32705827e-16 3.82113118e-16 3.52995291e-16
 3.41384762e-16 3.79230891e-16 4.33501429e-16 4.04274547e-16
 3.98646684e-16 3.77634861e-16 3.61334887e-16 2.62568752e-16]"
593,2009\28_main_body.txt,9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
594,2009\29_main_body.txt,1,"[1.79756133e-05 8.43597292e-01 4.20637370e-05 6.18813277e-05
 7.13315160e-05 1.05441274e-04 2.61791097e-05 5.76673558e-05
 6.33427655e-05 4.88127712e-05 4.48197109e-05 1.41561022e-05]"
595,2009\2_main_body.txt,-1,"[7.58365659e-19 6.98497540e-02 1.73769808e-11 7.79726724e-02
 7.59422128e-02 9.64559791e-02 1.71880929e-15 9.52149457e-02
 1.68678365e-01 1.87001608e-11 5.85072484e-11 6.19461363e-20]"
596,2009\30_main_body.txt,2,"[0.01276727 0.02806453 0.37619428 0.02485976 0.02348815 0.02746451
 0.03063793 0.02715087 0.02768797 0.06720724 0.02847339 0.00813286]"
597,2009\31_main_body.txt,-1,"[1.62250024e-01 5.82332255e-02 6.97419076e-02 5.96927123e-02
 5.79903045e-02 6.62277886e-02 8.39426197e-02 6.82305654e-02
 6.80415219e-02 6.85550829e-02 6.22210311e-02 4.04520209e-57]"
598,2009\32_main_body.txt,0,"[9.99999996e-01 7.20883910e-16 8.31184776e-16 7.34598322e-16
 7.36680982e-16 8.77373246e-16 9.25753255e-16 8.17568147e-16
 8.76800698e-16 8.42879999e-16 7.46574556e-16 2.58162355e-16]"
599,2009\33_main_body.txt,-1,"[4.31947017e-81 8.22706630e-02 1.95620527e-01 7.49780793e-02
 7.05928891e-02 8.30059171e-02 2.05160048e-67 8.04486605e-02
 8.35875345e-02 1.28348022e-01 8.47999978e-02 4.16048719e-83]"
600,2009\34_main_body.txt,1,"[3.01240823e-07 8.82018058e-01 6.54062142e-07 1.08049769e-06
 1.37614706e-06 2.03211674e-06 4.19027328e-07 9.79820770e-07
 1.12095056e-06 7.57904034e-07 7.57201476e-07 2.36902051e-07]"
601,2009\35_main_body.txt,0,"[9.75761444e-01 1.27681260e-31 1.55625235e-31 1.23577675e-31
 1.24899363e-31 1.54211995e-31 1.69964828e-31 1.36868505e-31
 1.46987958e-31 1.59069181e-31 1.29672116e-31 1.55390948e-33]"
602,2009\36_main_body.txt,-1,"[1.29661152e-33 3.52488512e-02 3.59650502e-02 3.75387621e-02
 3.77252970e-02 5.06748459e-02 3.06873238e-02 4.57172818e-02
 7.60526183e-02 3.94295674e-02 4.01736276e-02 1.04756742e-36]"
603,2009\37_main_body.txt,1,"[0.01247306 0.25783468 0.032608   0.04055174 0.04347494 0.0674337
 0.01885551 0.03932873 0.04260776 0.03938738 0.03007551 0.00982882]"
604,2009\38_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
605,2009\39_main_body.txt,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
606,2009\3_main_body.txt,0,"[9.99999996e-01 3.50571102e-16 4.07120134e-16 3.47266916e-16
 3.46908121e-16 4.04773001e-16 4.66874243e-16 3.93718506e-16
 4.03036726e-16 4.10711236e-16 3.61911854e-16 1.17600696e-16]"
607,2009\40_main_body.txt,1,"[3.26716861e-24 9.99999998e-01 6.76731071e-24 1.00677223e-23
 1.21347708e-23 1.69094239e-23 4.39697673e-24 9.18115249e-24
 1.02933686e-23 7.82011189e-24 7.59443700e-24 2.64839441e-24]"
608,2009\41_main_body.txt,-1,"[4.87001624e-02 5.58159371e-02 5.93360347e-02 7.01876928e-02
 5.63610768e-02 5.64428087e-02 4.65509150e-02 8.31774518e-02
 6.93881055e-02 5.93397926e-02 1.97883000e-01 6.87805062e-17]"
609,2009\42_main_body.txt,2,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
610,2009\43_main_body.txt,-1,"[1.25950004e-01 5.71129078e-02 6.49112707e-02 5.87591153e-02
 5.89727414e-02 7.38275169e-02 6.43927767e-02 6.37937895e-02
 7.46726193e-02 6.70097341e-02 5.86977131e-02 1.11965993e-05]"
611,2009\4_main_body.txt,-1,"[1.60216227e-01 5.69342398e-02 6.80658273e-02 5.95744524e-02
 5.82868306e-02 7.25041137e-02 6.96243175e-02 7.29387506e-02
 7.87271769e-02 6.98155370e-02 6.26634543e-02 5.02514849e-92]"
612,2009\5_main_body.txt,0,"[6.98053896e-01 1.48435270e-02 1.76463583e-02 1.53283254e-02
 1.49715232e-02 1.72349895e-02 2.07722131e-02 1.75859380e-02
 1.77080740e-02 1.74960064e-02 1.59054330e-02 1.62010504e-04]"
613,2009\6_main_body.txt,0,"[8.98048505e-01 1.45010268e-04 1.71671538e-04 1.54564910e-04
 1.49069821e-04 1.74650915e-04 1.82281168e-04 1.94010451e-04
 1.92092330e-04 1.72093807e-04 1.63481156e-04 1.66527382e-06]"
614,2009\7_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
615,2009\8_main_body.txt,0,"[9.99999996e-01 2.24178599e-16 2.61585213e-16 2.23479193e-16
 2.22911430e-16 2.60298894e-16 3.01961874e-16 2.52940676e-16
 2.59553957e-16 2.63376792e-16 2.32308471e-16 7.56466126e-17]"
616,2009\9_main_body.txt,-1,"[6.14474417e-28 3.49258561e-02 6.53301025e-02 3.23910945e-02
 3.04591919e-02 3.54040471e-02 7.15200799e-02 3.57460145e-02
 3.60746923e-02 4.93314149e-02 3.62908001e-02 4.22630338e-31]"
617,2010\10_main_body.txt,0,"[0.25687194 0.05123616 0.0599248  0.05225855 0.05222359 0.06399578
 0.0650254  0.06072544 0.0652873  0.0614252  0.05400391 0.00065612]"
618,2010\11_main_body.txt,0,"[9.99999996e-01 3.89140937e-16 4.51704843e-16 3.85839549e-16
 3.85082181e-16 4.48796027e-16 5.16588671e-16 4.38576369e-16
 4.47930521e-16 4.55489275e-16 4.02440816e-16 1.30167084e-16]"
619,2010\12_main_body.txt,9,"[5.99811989e-06 3.20802705e-05 1.01522957e-04 2.26820075e-05
 2.26541488e-05 2.77262682e-05 1.57694662e-05 2.38729957e-05
 2.54146475e-05 8.63331165e-01 2.62177023e-05 3.55255861e-06]"
620,2010\13_main_body.txt,-1,"[1.11289187e-17 5.20464574e-02 4.97545709e-02 3.28533791e-02
 3.36227001e-02 4.12231000e-02 3.12189428e-02 3.37952285e-02
 3.65619647e-02 7.31081944e-02 3.78034119e-02 9.10333665e-21]"
621,2010\14_main_body.txt,0,"[9.99999997e-01 2.77264272e-18 3.20253661e-18 2.89660203e-18
 2.81946169e-18 3.13656048e-18 3.70926384e-18 3.24577989e-18
 3.23007793e-18 3.15960961e-18 2.96797501e-18 2.17282486e-18]"
622,2010\15_main_body.txt,-1,"[0.1382409  0.0525104  0.06104811 0.05456323 0.05344205 0.06072005
 0.07061696 0.06195404 0.06242893 0.06067881 0.05605931 0.00931053]"
623,2010\16_main_body.txt,0,"[9.99999997e-01 1.34359499e-15 1.55532512e-15 1.38192980e-15
 1.35209556e-15 1.51621956e-15 1.79832099e-15 1.55882920e-15
 1.55070698e-15 1.53862371e-15 1.42896799e-15 8.09639359e-16]"
624,2010\17_main_body.txt,0,"[9.99999966e-01 2.56746272e-09 2.95893907e-09 2.71350495e-09
 2.65276726e-09 3.05324071e-09 3.30757811e-09 3.15684268e-09
 3.21236493e-09 2.96397845e-09 2.77974163e-09 1.29794378e-09]"
625,2010\18_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
626,2010\19_main_body.txt,0,"[9.41496113e-01 8.07691656e-11 9.91814873e-11 8.14330095e-11
 7.91401218e-11 9.16732496e-11 1.17815144e-10 9.46100913e-11
 9.38446506e-11 9.71785661e-11 8.68818459e-11 8.76003559e-13]"
627,2010\1_main_body.txt,11,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
628,2010\20_main_body.txt,0,"[9.99999997e-01 5.16513457e-36 5.92719914e-36 5.43713197e-36
 5.28353987e-36 5.87127922e-36 6.78833907e-36 6.13817624e-36
 6.09694616e-36 5.85995350e-36 5.55423953e-36 4.06387433e-36]"
629,2010\21_main_body.txt,0,"[9.99999997e-01 2.28064327e-23 2.63243059e-23 2.38114122e-23
 2.31934709e-23 2.58449307e-23 3.03433622e-23 2.68312950e-23
 2.66549330e-23 2.60080847e-23 2.44462117e-23 1.79934256e-23]"
630,2010\22_main_body.txt,0,"[9.99999996e-01 1.42661330e-87 1.67069123e-87 1.47356085e-87
 1.42819252e-87 1.60256702e-87 1.92588061e-87 1.69697442e-87
 1.66684193e-87 1.64384540e-87 1.53818314e-87 4.72523845e-89]"
631,2010\23_main_body.txt,0,"[9.99998848e-01 9.60430234e-08 1.10454898e-07 1.01898136e-07
 9.94715963e-08 1.14383782e-07 1.22995744e-07 1.18810146e-07
 1.20930238e-07 1.10660332e-07 1.04253205e-07 4.83650039e-08]"
632,2010\24_main_body.txt,0,"[9.99999996e-01 4.49131523e-12 5.28532686e-12 4.63589149e-12
 4.49415024e-12 5.07378387e-12 6.05584606e-12 5.39598133e-12
 5.29182658e-12 5.20681165e-12 4.86549339e-12 1.32166472e-12]"
633,2010\25_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
634,2010\26_main_body.txt,0,"[0.9414484  0.00479207 0.00563872 0.00490823 0.0047872  0.0053961
 0.00666556 0.00552767 0.00550264 0.00554788 0.00509821 0.00468732]"
635,2010\27_main_body.txt,-1,"[4.21730592e-15 6.64610373e-02 1.10071844e-07 8.22691704e-02
 8.03613466e-02 8.15211760e-02 1.06061100e-11 8.85622230e-02
 1.79032499e-01 1.19329973e-07 4.63841068e-07 3.53720822e-16]"
636,2010\28_main_body.txt,-1,"[1.11704003e-01 6.00100563e-02 7.58662958e-02 5.57532234e-02
 5.67221900e-02 7.34411576e-02 7.92763111e-02 6.16052186e-02
 6.78170572e-02 7.97224792e-02 5.88542693e-02 5.76941443e-08]"
637,2010\29_main_body.txt,1,"[0.0025147  0.67069404 0.00613988 0.00848008 0.0093967  0.01428658
 0.00370498 0.00798096 0.00875681 0.00719952 0.00618345 0.00196389]"
638,2010\30_main_body.txt,0,"[9.99999996e-01 4.25345078e-12 5.00186189e-12 4.42048268e-12
 4.27099621e-12 4.80544208e-12 5.71310686e-12 5.16142626e-12
 5.04457059e-12 4.92113297e-12 4.63240661e-12 1.24226262e-12]"
639,2010\31_main_body.txt,-1,"[9.08699253e-02 5.92975182e-02 9.20558615e-02 5.88597737e-02
 5.53005850e-02 6.54549442e-02 1.10089641e-01 6.49777564e-02
 6.70424103e-02 8.11676665e-02 6.33798244e-02 8.81514639e-21]"
640,2010\32_main_body.txt,7,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
641,2010\33_main_body.txt,2,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
642,2010\34_main_body.txt,0,"[9.50527375e-01 1.76489432e-13 2.12553857e-13 1.81282178e-13
 1.78410946e-13 2.13924840e-13 2.37089292e-13 2.14740433e-13
 2.20597980e-13 2.14414755e-13 1.90758470e-13 2.18992017e-15]"
643,2010\35_main_body.txt,0,"[9.99999996e-01 1.92934749e-31 2.30986142e-31 1.94498247e-31
 1.91165424e-31 2.21401855e-31 2.75039755e-31 2.21005310e-31
 2.23342239e-31 2.28978392e-31 2.03654300e-31 5.99569071e-32]"
644,2010\36_main_body.txt,0,"[9.99999242e-01 6.22162416e-08 7.35835717e-08 6.46028616e-08
 6.34762031e-08 7.56921696e-08 8.04831069e-08 7.75432055e-08
 7.93714320e-08 7.44367099e-08 6.76782675e-08 3.47912001e-08]"
645,2010\37_main_body.txt,-1,"[0.12970705 0.05452544 0.06592129 0.05427763 0.05420607 0.06684697
 0.070981   0.06386027 0.06687675 0.06758218 0.05784791 0.00097938]"
646,2010\38_main_body.txt,-1,"[0.10396367 0.04297394 0.05224777 0.04346443 0.04270006 0.050702
 0.06013929 0.05092469 0.05167709 0.05224101 0.04602314 0.06739347]"
647,2010\39_main_body.txt,0,"[7.10493557e-01 1.34405889e-02 1.58791083e-02 1.43707807e-02
 1.38453652e-02 1.61897862e-02 1.69097477e-02 1.79954821e-02
 1.78315712e-02 1.59072237e-02 1.51546387e-02 1.53560101e-04]"
648,2010\3_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
649,2010\40_main_body.txt,-1,"[0.1285348  0.05472214 0.06593422 0.05430094 0.05441174 0.06748228
 0.0703775  0.063815   0.06720658 0.06789284 0.05786251 0.00101995]"
650,2010\41_main_body.txt,0,"[9.15169775e-01 4.26682596e-06 4.97366598e-06 4.34506724e-06
 4.34640126e-06 5.23213636e-06 5.50749065e-06 4.97799093e-06
 5.27924216e-06 5.06307528e-06 4.47823750e-06 5.30023917e-08]"
651,2010\42_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
652,2010\44_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
653,2010\4_main_body.txt,-1,"[5.55062089e-18 3.57297202e-02 5.60078776e-02 3.54238236e-02
 3.31063583e-02 4.08050912e-02 4.22833595e-02 4.12612659e-02
 4.39466475e-02 5.33868930e-02 4.03913684e-02 3.83059192e-21]"
654,2010\5_main_body.txt,-1,"[0.05316802 0.03477039 0.05161375 0.03299832 0.03176062 0.03880802
 0.06035839 0.03796071 0.03915208 0.04881511 0.03635391 0.04692182]"
655,2010\6_main_body.txt,-1,"[0.12255564 0.05455012 0.06745886 0.05359696 0.0527454  0.06219609
 0.08172488 0.06091462 0.06188052 0.06669493 0.05700279 0.00448139]"
656,2010\7_main_body.txt,0,"[9.83350226e-01 4.67771326e-48 5.94533343e-48 4.65717326e-48
 4.50795006e-48 5.27839161e-48 7.11919131e-48 5.44387259e-48
 5.40065701e-48 5.77468391e-48 5.04267541e-48 5.09066625e-50]"
657,2010\8_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
658,2010\9_main_body.txt,0,"[0.99980233 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
659,2011\0_main_body.txt,2,"[0.01928404 0.03862948 0.21615648 0.04083144 0.03681223 0.0432257
 0.03201144 0.04740099 0.04978495 0.08241836 0.04755563 0.01202914]"
660,2011\10_main_body.txt,0,"[9.20257195e-01 1.10917314e-06 1.36140619e-06 1.16443954e-06
 1.13012080e-06 1.38653496e-06 1.39553750e-06 1.34864340e-06
 1.46203741e-06 1.36951351e-06 1.21302372e-06 1.24730208e-08]"
661,2011\12_main_body.txt,-1,"[0.09530637 0.04126192 0.05343562 0.04322846 0.04123917 0.05003835
 0.05634297 0.05355058 0.05435513 0.05280775 0.04692505 0.06332756]"
662,2011\13_main_body.txt,-1,"[0.05096233 0.04081861 0.04147315 0.0369395  0.04061971 0.06461925
 0.03626099 0.04238324 0.05306914 0.04932299 0.03976663 0.09453832]"
663,2011\14_main_body.txt,11,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
664,2011\15_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
665,2011\16_main_body.txt,0,"[9.99961601e-01 3.31950139e-06 3.87549458e-06 3.44416560e-06
 3.33686494e-06 3.73926879e-06 4.44911912e-06 3.96944410e-06
 3.89947055e-06 3.81732225e-06 3.58568313e-06 9.58419554e-07]"
666,2011\17_main_body.txt,0,"[9.99969491e-01 2.56191446e-06 3.03806274e-06 2.64053829e-06
 2.55853030e-06 2.87787383e-06 3.62410592e-06 2.98982480e-06
 2.95949908e-06 2.97395621e-06 2.74567201e-06 1.53503483e-06]"
667,2011\18_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
668,2011\1_main_body.txt,3,"[0.00195714 0.00902039 0.00460744 0.66572863 0.0146226  0.00928613
 0.0030684  0.01432368 0.01396936 0.00465386 0.00806435 0.00131476]"
669,2011\20_main_body.txt,1,"[1.73695799e-15 9.43393094e-01 3.90283157e-15 6.21066274e-15
 7.29916178e-15 1.06319259e-14 2.46273775e-15 5.57062832e-15
 6.26729778e-15 4.45747488e-15 4.35531026e-15 1.33545046e-15]"
670,2011\21_main_body.txt,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
671,2011\23_main_body.txt,2,"[1.00977104e-03 2.10757107e-03 7.78133604e-01 2.10833962e-03
 1.93565167e-03 2.29047794e-03 1.74831900e-03 2.32646879e-03
 2.48032640e-03 4.74025037e-03 2.40858369e-03 6.27304716e-04]"
672,2011\24_main_body.txt,0,"[0.58551281 0.03459821 0.0421522  0.03108136 0.03182853 0.03955635
 0.0466508  0.03380915 0.03627913 0.04376877 0.03283845 0.04192422]"
673,2011\25_main_body.txt,0,"[9.99987421e-01 1.04900363e-06 1.21389587e-06 1.09727046e-06
 1.08133893e-06 1.27100955e-06 1.34180094e-06 1.28076316e-06
 1.32705472e-06 1.22509764e-06 1.12863694e-06 5.59688023e-07]"
674,2011\26_main_body.txt,3,"[0.00140599 0.00670829 0.00332719 0.70815876 0.01121125 0.00700519
 0.00218425 0.0107043  0.01085849 0.00341291 0.00624527 0.00096414]"
675,2011\27_main_body.txt,0,"[8.53516348e-01 2.46919260e-03 2.81228022e-03 2.64526940e-03
 2.55753961e-03 2.84913678e-03 3.14801320e-03 3.05305108e-03
 3.02304870e-03 2.79121806e-03 2.69564419e-03 2.52889889e-05]"
676,2011\28_main_body.txt,0,"[9.99999996e-01 1.68587295e-12 1.98911744e-12 1.74974255e-12
 1.72067505e-12 2.04450621e-12 2.19888074e-12 2.07945644e-12
 2.13428193e-12 2.00923207e-12 1.82381207e-12 9.31599075e-13]"
677,2011\29_main_body.txt,0,"[9.98694425e-01 1.09208350e-04 1.25388795e-04 1.15933013e-04
 1.13203380e-04 1.30159864e-04 1.39271379e-04 1.35317034e-04
 1.37744343e-04 1.25696312e-04 1.18614258e-04 5.50342262e-05]"
678,2011\2_main_body.txt,-1,"[8.90501473e-02 5.88133673e-02 9.13991444e-02 5.86273584e-02
 5.48884752e-02 6.44532847e-02 1.14377448e-01 6.46088889e-02
 6.63734997e-02 7.98509062e-02 6.30319352e-02 2.54518661e-18]"
679,2011\31_main_body.txt,-1,"[5.12068528e-28 5.46672696e-02 3.40958627e-02 3.37827627e-02
 4.37103758e-02 8.07306271e-02 2.71091705e-02 3.38603774e-02
 4.08762807e-02 4.32625286e-02 3.53674711e-02 4.47976598e-31]"
680,2011\4_main_body.txt,-1,"[6.46429749e-02 8.67347653e-02 6.76671814e-02 6.75486477e-02
 7.71077390e-02 1.03612647e-01 5.28620328e-02 6.56723662e-02
 8.00393006e-02 7.97783915e-02 6.91445816e-02 3.65701041e-28]"
681,2011\5_main_body.txt,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
682,2011\6_main_body.txt,2,"[0.0112643  0.02365531 0.46093886 0.02614549 0.02276347 0.0252074
 0.01920435 0.02792571 0.02907651 0.04524908 0.02852729 0.00670049]"
683,2011\7_main_body.txt,2,"[0.01320258 0.03240866 0.33747595 0.02906616 0.02723416 0.03199666
 0.025043   0.03105954 0.0323807  0.08062179 0.03413541 0.00864064]"
684,2011\8_main_body.txt,2,"[0.01817351 0.03889535 0.24123137 0.04282735 0.03726589 0.04120962
 0.03118154 0.04559059 0.04736795 0.07433042 0.04696542 0.01089775]"
685,2011\9_main_body.txt,-1,"[6.86707697e-02 7.67998014e-02 8.69024563e-02 6.01034957e-02
 6.25581532e-02 8.52764566e-02 6.08450248e-02 6.33970811e-02
 7.30495914e-02 1.22091638e-01 6.56935390e-02 1.40782969e-58]"
686,2012\0_main_body.txt,0,"[6.32023665e-01 1.97918875e-02 2.50820143e-02 2.11169904e-02
 2.00644035e-02 2.39281922e-02 2.68146613e-02 2.52795052e-02
 2.57898411e-02 2.46529477e-02 2.24698114e-02 2.19326319e-04]"
687,2012\10_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
688,2012\11_main_body.txt,0,"[9.99960242e-01 3.42078320e-06 4.06882278e-06 3.52646741e-06
 3.40856063e-06 3.83988434e-06 4.74804541e-06 4.06945379e-06
 3.98500260e-06 3.98079938e-06 3.70994739e-06 9.95920146e-07]"
689,2012\13_main_body.txt,0,"[9.99962876e-01 3.19437974e-06 3.80831781e-06 3.29561112e-06
 3.18158271e-06 3.57543338e-06 4.50561632e-06 3.76945981e-06
 3.69979833e-06 3.71577943e-06 3.45460460e-06 9.19852658e-07]"
690,2012\14_main_body.txt,0,"[9.99804002e-01 1.68132627e-05 2.00361493e-05 1.74885003e-05
 1.68165616e-05 1.88436612e-05 2.33073167e-05 2.02271636e-05
 1.96864648e-05 1.95288900e-05 1.84043549e-05 4.84159802e-06]"
691,2012\16_main_body.txt,2,"[0.01406537 0.02885412 0.36594108 0.02785381 0.02561356 0.02972842
 0.02879872 0.03087847 0.03154949 0.06659224 0.03205702 0.00857794]"
692,2012\17_main_body.txt,11,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
693,2012\18_main_body.txt,0,"[9.99999839e-01 1.30400409e-08 1.50139231e-08 1.38029301e-08
 1.33532560e-08 1.48580763e-08 1.70152155e-08 1.58688899e-08
 1.56233079e-08 1.48387310e-08 1.41768736e-08 1.03263128e-08]"
694,2012\19_main_body.txt,11,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
695,2012\20_main_body.txt,6,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
696,2012\22_main_body.txt,0,"[8.67208096e-01 1.68727413e-03 2.00091702e-03 1.64545201e-03
 1.66803225e-03 2.10580058e-03 2.10613258e-03 1.92716215e-03
 2.06386042e-03 2.09249769e-03 1.74611823e-03 2.56790324e-05]"
697,2012\23_main_body.txt,-1,"[0.06645911 0.06641719 0.09958342 0.07103975 0.06167531 0.06794202
 0.06790308 0.0790509  0.07740758 0.08768164 0.09021175 0.        ]"
698,2012\25_main_body.txt,0,"[0.21683083 0.05554459 0.06510689 0.0566381  0.0554287  0.0629719
 0.07513903 0.06500392 0.06450233 0.06446968 0.05928454 0.00058473]"
699,2012\26_main_body.txt,-1,"[0.04764512 0.05173807 0.05887263 0.04781142 0.04636124 0.05688043
 0.042228   0.04932806 0.05563157 0.0634733  0.05186072 0.04691375]"
700,2012\28_main_body.txt,1,"[4.80148994e-07 8.79807339e-01 1.16259923e-06 1.62546303e-06
 1.83618932e-06 2.83261485e-06 7.04809695e-07 1.55768738e-06
 1.71316177e-06 1.39178555e-06 1.20267632e-06 3.84566428e-07]"
701,2012\29_main_body.txt,2,"[0.01836783 0.03619481 0.26244507 0.03649858 0.03343656 0.03893221
 0.03339192 0.03975647 0.04162742 0.0801954  0.04090838 0.01091688]"
702,2012\2_main_body.txt,1,"[2.15639628e-33 9.74026210e-01 4.88623544e-33 7.70791991e-33
 9.09056966e-33 1.30595267e-32 3.08915230e-33 6.97186785e-33
 7.75883148e-33 5.58360732e-33 5.46338674e-33 1.67605541e-33]"
703,2012\30_main_body.txt,-1,"[1.18400609e-04 4.04639848e-02 3.36101722e-02 3.26182678e-02
 3.80072981e-02 7.00663063e-02 2.65535774e-02 3.44106185e-02
 4.48309928e-02 4.19905083e-02 3.48790420e-02 1.03079028e-07]"
704,2012\32_main_body.txt,4,"[0.00141776 0.00390725 0.00203336 0.00390499 0.70959692 0.00440148
 0.00154051 0.00318003 0.00385336 0.00225702 0.00272186 0.00126001]"
705,2012\33_main_body.txt,3,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
706,2012\34_main_body.txt,3,"[1.47436436e-04 7.02363827e-04 3.48173549e-04 8.13048392e-01
 1.17716975e-03 7.32025052e-04 2.29052975e-04 1.10371700e-03
 1.12480688e-03 3.56644512e-04 6.42199273e-04 1.00772565e-04]"
707,2012\3_main_body.txt,0,"[6.67860103e-01 1.79728973e-02 2.09182046e-02 1.74190312e-02
 1.75695511e-02 2.09511190e-02 2.35605392e-02 1.97921790e-02
 2.05265927e-02 2.13410990e-02 1.82706217e-02 2.13493982e-04]"
708,2012\4_main_body.txt,1,"[3.44383836e-88 9.99999998e-01 6.63526057e-88 7.78839098e-88
 8.80943365e-88 1.17328600e-87 4.37388656e-88 7.39505443e-88
 8.07473010e-88 7.82482496e-88 6.62504884e-88 2.98831504e-88]"
709,2012\5_main_body.txt,0,"[0.184831   0.05732303 0.06850017 0.05956429 0.05726718 0.06443778
 0.07913012 0.06958735 0.06757856 0.06684108 0.06295995 0.00058681]"
710,2012\6_main_body.txt,0,"[9.83834654e-01 1.43581479e-49 1.71277153e-49 1.48770083e-49
 1.43275485e-49 1.61203563e-49 1.98384857e-49 1.73077775e-49
 1.68469815e-49 1.67243356e-49 1.57063166e-49 1.46789074e-51]"
711,2012\8_main_body.txt,0,"[9.99999997e-01 1.25179191e-85 1.45334557e-85 1.29498059e-85
 1.25935942e-85 1.40148002e-85 1.69212320e-85 1.45488893e-85
 1.43991495e-85 1.42960763e-85 1.33697124e-85 7.36628721e-86]"
