,document,topic,distr
898,2018\22_main_body.txt,4,"[9.7083123e-03 5.3154109e-03 2.6888949e-01 1.3617993e-03 3.8749781e-01
 1.0586892e-02 3.6505010e-02 5.0562292e-02 4.8321916e-04 1.9245301e-01
 4.3929012e-05 3.4747850e-02 4.3929012e-05 1.8010895e-03]"
899,2018\23_main_body.txt,9,"[4.1921692e-05 8.0070430e-03 3.1696990e-01 4.1921692e-05 1.0149242e-01
 3.0225540e-02 4.1921692e-05 1.2618429e-02 4.1921692e-05 4.1338980e-01
 1.1323049e-01 3.8148742e-03 4.1921692e-05 4.1921692e-05]"
900,2018\24_main_body.txt,7,"[3.1262387e-02 7.4861281e-02 3.5225920e-02 4.9544193e-05 1.7989497e-01
 1.2242370e-01 1.2143282e-01 3.3050931e-01 6.9857314e-03 1.8876337e-02
 7.1393184e-02 4.9544193e-05 6.4902892e-03 5.4498611e-04]"
901,2018\25_main_body.txt,10,"[4.3967644e-05 4.0010554e-03 2.9941963e-02 5.1486108e-02 6.1994377e-03
 1.3238657e-01 2.1588111e-02 1.8514775e-01 2.4665846e-02 2.1148436e-02
 5.1446539e-01 4.3967644e-05 1.8026732e-03 7.0787906e-03]"
902,2018\26_main_body.txt,10,"[6.34880643e-03 1.01328632e-02 9.54843685e-02 1.07256986e-01
 6.39505610e-02 8.87571573e-02 4.20450742e-05 3.36781032e-02
 4.04053144e-02 2.65304409e-02 5.21400928e-01 4.24655247e-03
 1.30339724e-03 4.62495838e-04]"
903,2018\27_main_body.txt,10,"[5.8431695e-05 9.9918200e-03 3.6870398e-02 1.7418487e-01 3.8623348e-02
 1.8178099e-01 5.8431695e-05 6.7839198e-02 6.9007829e-02 6.4274861e-04
 3.9856255e-01 2.2262475e-02 5.8431695e-05 5.8431695e-05]"
904,2018\28_main_body.txt,8,"[4.6720241e-05 1.0792376e-02 4.6720241e-05 3.7843396e-03 3.0414876e-02
 2.2290227e-01 1.9393572e-01 3.4152497e-02 2.4392636e-01 4.6720241e-05
 1.9814055e-01 4.3496545e-02 1.8267613e-02 4.6720241e-05]"
905,2018\29_main_body.txt,4,"[1.7838705e-02 4.6460941e-03 1.8412298e-02 7.5771481e-02 2.7538145e-01
 9.3552828e-02 2.3523001e-01 1.1993805e-01 5.7359182e-05 5.7359182e-05
 5.7359182e-05 2.2427440e-02 1.3823563e-02 1.2280601e-01]"
906,2018\2_main_body.txt,5,"[3.7321792e-05 3.0641189e-02 2.1310741e-02 1.8291409e-01 7.8748977e-03
 2.7248639e-01 3.7321792e-05 2.1538404e-01 6.3820262e-03 1.4219602e-02
 2.2919311e-01 1.9444652e-02 3.7321792e-05 3.7321792e-05]"
907,2018\31_main_body.txt,7,"[1.4740566e-04 7.8272402e-02 5.7635609e-02 1.9177477e-01 1.4755306e-01
 9.8909192e-02 7.2376177e-02 2.9348466e-01 1.4740566e-04 6.0436316e-03
 1.7836085e-02 1.4740566e-04 1.4740566e-04 3.5524763e-02]"
908,2018\32_main_body.txt,4,"[1.54942667e-04 1.00867674e-01 9.62193906e-02 1.54942667e-04
 4.57235813e-01 1.13263085e-01 1.54942667e-04 2.33963430e-02
 3.25379591e-03 4.04400378e-02 1.54942667e-04 1.64394170e-01
 1.54942667e-04 1.54942667e-04]"
909,2018\33_main_body.txt,6,"[6.0721930e-02 6.2251452e-02 5.0983992e-05 7.0408896e-02 3.2175994e-01
 3.9818496e-02 3.5337001e-01 4.2877536e-02 1.5805037e-03 5.0983992e-05
 5.0983992e-05 1.6875699e-02 2.9111858e-02 1.0706638e-03]"
910,2018\34_main_body.txt,4,"[4.4754746e-05 4.4754746e-05 4.4754746e-05 1.1058898e-01 3.7822235e-01
 1.3520409e-01 2.0815432e-01 5.8673475e-02 1.4366273e-02 4.4754746e-05
 9.4029725e-02 4.4754746e-05 4.4754746e-05 4.9230224e-04]"
911,2018\35_main_body.txt,4,"[3.8293638e-05 4.0246613e-02 1.7653367e-02 2.4929157e-02 4.7449645e-01
 2.1601440e-01 2.8758520e-02 5.0968833e-02 4.6335300e-03 3.8293638e-05
 1.2640730e-01 1.5738685e-02 3.8293638e-05 3.8293638e-05]"
912,2018\36_main_body.txt,4,"[5.1350518e-05 3.0861661e-02 2.2132073e-02 5.1350518e-05 3.9288279e-01
 2.7529010e-01 5.1350518e-05 5.1350518e-05 3.0348156e-02 5.6999079e-03
 6.3212484e-02 1.7926466e-01 5.1350518e-05 5.1350518e-05]"
913,2018\37_main_body.txt,5,"[4.6676629e-05 4.5789771e-02 3.5054147e-02 2.2222742e-01 1.2700710e-01
 2.2269419e-01 6.6327490e-02 2.0869119e-01 4.6676629e-05 9.3820021e-03
 4.5323003e-02 1.2182600e-02 4.6676629e-05 5.1811058e-03]"
914,2018\38_main_body.txt,5,"[2.3513348e-03 2.7381673e-02 2.9657159e-02 7.5849515e-05 4.6344053e-02
 4.7641078e-01 3.5353458e-01 3.9517596e-02 6.9023059e-03 3.1098300e-03
 6.1438107e-03 8.4192967e-03 7.5849515e-05 7.5849515e-05]"
915,2018\39_main_body.txt,3,"[2.8742109e-03 9.0734893e-03 5.6357079e-05 3.4890667e-01 1.5836339e-02
 1.2347836e-01 7.4447706e-02 4.0069882e-02 6.8192068e-03 2.3106402e-03
 1.8828900e-01 5.6357079e-05 5.6357079e-05 1.8772542e-01]"
916,2018\3_main_body.txt,3,"[2.0704180e-02 4.1368622e-02 1.2319186e-03 4.8088539e-01 3.9739312e-05
 8.1107937e-02 4.3713243e-04 6.0443494e-02 5.0906062e-02 5.7661742e-02
 1.7052139e-01 7.5902087e-03 2.7062470e-02 3.9739312e-05]"
917,2018\40_main_body.txt,3,"[4.4734727e-05 4.4734727e-05 2.1964749e-02 4.4068176e-01 8.0969855e-03
 6.0883965e-02 2.5905877e-01 3.4043126e-02 4.4734727e-05 2.4648832e-02
 1.3465152e-02 1.7938623e-02 1.1903910e-01 4.4734727e-05]"
918,2018\41_main_body.txt,13,"[1.2000548e-01 5.0629452e-03 1.4641489e-02 2.2947456e-01 2.7823390e-03
 5.6604635e-02 4.5612116e-05 1.0312900e-01 4.5201607e-02 8.2147427e-02
 1.4185368e-02 2.4220033e-02 4.7026090e-02 2.5547346e-01]"
919,2018\42_main_body.txt,6,"[1.2685756e-03 2.4827834e-02 2.4223750e-02 9.6713789e-02 1.0758729e-01
 1.4202006e-01 3.9392290e-01 9.5505618e-02 6.0408362e-05 4.1742176e-02
 1.4558415e-02 2.4767427e-03 4.5970760e-02 9.1216629e-03]"
920,2018\43_main_body.txt,9,"[1.4196479e-04 1.0079499e-02 4.8409991e-02 3.5633162e-02 1.5758092e-02
 1.9463374e-01 1.4196479e-04 1.4196479e-04 8.6740486e-02 5.4812604e-01
 4.9829639e-02 8.6598517e-03 1.5616127e-03 1.4196479e-04]"
921,2018\44_main_body.txt,11,"[5.19912646e-05 1.04502449e-02 9.15566236e-02 1.25870854e-01
 3.95653509e-02 1.00915045e-01 2.03285832e-02 1.51346579e-01
 5.36029935e-02 3.90454382e-02 9.57159251e-02 2.53249466e-01
 1.82489324e-02 5.19912646e-05]"
922,2018\45_main_body.txt,9,"[1.1384335e-04 3.1989980e-02 2.0503187e-01 1.1737249e-01 9.2213117e-03
 9.1188520e-02 1.2522768e-03 1.1384335e-04 3.5405282e-02 3.7465847e-01
 6.3866116e-02 1.3775046e-02 5.5897083e-02 1.1384335e-04]"
923,2018\46_main_body.txt,9,"[5.9932441e-04 5.4484037e-05 8.2325384e-02 2.6375723e-01 6.0477280e-03
 1.3027133e-01 7.6822494e-03 5.1269475e-02 1.9123895e-02 3.3349678e-01
 5.3993680e-02 1.9668736e-02 3.1655222e-02 5.4484037e-05]"
924,2018\48_main_body.txt,4,"[1.4116318e-04 6.2252961e-02 1.4836250e-01 1.4116318e-04 4.8150763e-01
 1.4116318e-04 1.0022585e-02 4.3760585e-03 2.9644265e-03 1.3142292e-01
 1.4116318e-04 1.5824392e-01 1.4116318e-04 1.4116318e-04]"
925,2018\49_main_body.txt,2,"[9.8483353e-05 5.5249158e-02 3.0145755e-01 3.0529839e-03 2.7191254e-01
 4.3431159e-02 9.8483353e-05 6.5097496e-02 3.0529839e-03 3.4567654e-02
 2.0592870e-01 9.9468194e-03 9.8483353e-05 6.0074846e-03]"
926,2018\4_main_body.txt,1,"[4.1976064e-02 2.9182318e-01 7.0367791e-02 1.2802482e-01 7.2114967e-02
 3.9355289e-02 4.3679571e-05 1.3501355e-01 4.3679571e-05 1.2715122e-01
 4.1976064e-02 1.5768323e-02 2.9308990e-02 7.0324107e-03]"
927,2018\50_main_body.txt,4,"[5.35489246e-03 2.00545993e-02 2.30050400e-01 1.04997896e-04
 3.35048288e-01 1.04052916e-01 1.04997896e-04 2.20495579e-03
 3.26543450e-02 1.98551029e-01 6.40487159e-03 6.10037781e-02
 1.04997896e-04 4.30491380e-03]"
928,2018\5_main_body.txt,4,"[4.1504110e-05 3.6150079e-02 3.6980163e-02 1.3742012e-01 3.1464264e-01
 3.0754546e-02 4.2375695e-02 1.9801611e-01 4.1504110e-05 1.8303312e-02
 4.1504110e-05 1.5153152e-01 2.9924463e-02 3.7768742e-03]"
929,2018\6_main_body.txt,10,"[4.9840510e-05 5.2880779e-02 6.1852071e-02 1.7997408e-01 2.5468500e-02
 9.1756381e-02 5.4824562e-04 2.3130982e-01 3.0452551e-02 7.5259171e-03
 3.0656895e-01 4.9840510e-05 4.9840510e-05 1.1513158e-02]"
930,2018\7_main_body.txt,3,"[1.7087605e-03 2.5423022e-03 1.7129282e-02 6.8396270e-01 4.5844796e-04
 1.3632576e-01 4.1677089e-05 5.0470952e-02 4.2135537e-02 1.0044178e-02
 4.3385848e-02 7.5435531e-03 4.2093862e-03 4.1677089e-05]"
931,2018\8_main_body.txt,8,"[3.08092274e-02 2.98828600e-05 1.34771690e-02 2.33116180e-01
 1.52402581e-03 9.47585478e-02 3.28711467e-04 5.71061485e-02
 2.37299785e-01 2.98828600e-05 6.99557737e-02 1.24043755e-01
 1.32410958e-01 5.10996906e-03]"
932,2018\9_main_body.txt,11,"[6.5172055e-05 4.6989050e-02 7.6968193e-02 4.0471844e-02 1.3627477e-01
 9.0654328e-02 6.5172055e-05 2.6133992e-02 6.5172055e-05 1.8313346e-02
 2.5032586e-01 2.9464287e-01 6.5172055e-05 1.8965067e-02]"
933,2019\0_main_body.txt,10,"[8.5709832e-04 8.5709832e-04 4.2153653e-02 7.7918026e-05 1.3877201e-01
 1.2786350e-01 7.7918026e-05 4.7607914e-02 7.6437585e-02 7.5658403e-02
 2.4941562e-01 2.3928627e-01 7.7918026e-05 8.5709832e-04]"
934,2019\10_main_body.txt,5,"[4.2276151e-05 3.6399763e-02 1.8221021e-02 1.7333220e-03 2.5830727e-02
 4.3379557e-01 1.3105606e-03 4.6503765e-04 9.9813990e-02 4.2276151e-05
 3.5135707e-01 5.9609371e-03 1.8643782e-02 6.3836989e-03]"
935,2019\11_main_body.txt,10,"[1.5463529e-03 2.2290111e-02 4.5296825e-02 2.5273439e-01 1.3615448e-02
 2.5311157e-01 3.7715927e-05 2.2290111e-02 4.7936939e-02 1.4746926e-02
 3.1722865e-01 8.7123793e-03 4.1487519e-04 3.7715927e-05]"
936,2019\12_main_body.txt,3,"[1.84892528e-02 1.00611039e-02 5.84702939e-03 2.07595870e-01
 5.11483327e-02 1.64928362e-01 1.10672146e-01 1.40697435e-01
 5.26759395e-05 5.79435320e-04 6.01032451e-02 1.63822174e-02
 1.05878636e-02 2.02855036e-01]"
937,2019\13_main_body.txt,10,"[6.9444450e-03 1.1543415e-02 2.8099706e-02 1.8538448e-01 4.5989702e-05
 1.8998346e-01 7.4043418e-03 1.2467808e-01 3.8677339e-02 2.9939294e-02
 3.5830575e-01 2.8053718e-03 1.4256807e-03 1.4762693e-02]"
938,2019\14_main_body.txt,5,"[2.50811432e-03 1.12668440e-01 1.18520707e-02 5.45883738e-03
 1.52454013e-03 6.77731872e-01 4.91787141e-05 6.44241180e-03
 4.67689559e-02 4.91787141e-05 1.08242355e-01 4.91787141e-05
 4.91787141e-05 2.66056843e-02]"
939,2019\15_main_body.txt,7,"[4.7339523e-05 4.7339523e-05 3.8392350e-02 6.2062114e-02 5.4961182e-02
 8.1944712e-02 1.6573566e-01 3.5746071e-01 3.0818028e-02 4.9753837e-02
 9.2359409e-02 5.2073476e-04 1.6616171e-02 4.9280442e-02]"
940,2019\16_main_body.txt,13,"[1.91058454e-04 1.91058454e-04 5.17768413e-02 4.03133333e-02
 1.95070684e-01 1.66411906e-01 1.09094374e-01 1.54757360e-02
 1.91058454e-04 1.01452038e-01 1.91058454e-04 1.91058454e-04
 1.91058454e-04 3.19258690e-01]"
941,2019\17_main_body.txt,2,"[3.9488234e-05 3.9488234e-05 3.3332017e-01 9.1217821e-03 3.0840309e-02
 5.3348608e-02 3.9488234e-05 1.3903807e-01 7.5422530e-03 6.4800195e-02
 1.7299795e-01 5.0584432e-02 3.3209603e-02 1.0507819e-01]"
942,2019\18_main_body.txt,4,"[1.4021704e-02 5.3723004e-05 9.2457294e-02 3.8143331e-03 3.1218436e-01
 5.7000104e-02 1.6014828e-01 9.1866339e-03 2.1542924e-02 4.3569356e-02
 1.1233480e-01 5.3723004e-05 3.8143331e-03 1.6981842e-01]"
943,2019\19_main_body.txt,4,"[7.8222128e-03 1.6058848e-03 3.8385827e-02 6.8949446e-02 1.9483009e-01
 8.8116452e-02 5.1802734e-05 1.6167633e-01 3.4759633e-02 4.7140489e-03
 1.8654165e-01 8.1900127e-02 4.0975962e-02 8.9670539e-02]"
944,2019\1_main_body.txt,10,"[4.9519658e-05 6.4870757e-03 3.7684459e-02 4.9519658e-05 9.9584036e-02
 2.1991681e-01 7.4824207e-02 4.9519658e-05 3.4713279e-02 4.6102803e-02
 3.1945130e-01 1.6098842e-01 4.9519658e-05 4.9519658e-05]"
945,2019\21_main_body.txt,4,"[1.0135756e-02 4.5863148e-05 4.5863148e-05 4.1781325e-02 1.8533298e-01
 1.5735646e-01 1.7799488e-01 5.9209324e-02 3.2608695e-02 4.5863148e-05
 1.6286004e-01 2.4811961e-02 1.3804807e-02 1.3396625e-01]"
946,2019\22_main_body.txt,4,"[3.7321792e-05 4.1053971e-04 7.8375754e-04 1.6458908e-02 3.0122414e-01
 7.0948727e-02 2.8368291e-01 5.4527137e-02 9.3677696e-03 3.7321792e-05
 3.7321792e-05 2.5793087e-01 3.7321792e-05 4.5159366e-03]"
947,2019\23_main_body.txt,10,"[0.00729427 0.0004433  0.04396712 0.06693802 0.03228017 0.1213428
 0.00245829 0.22974934 0.02865318 0.00527928 0.3828887  0.00608527
 0.00689127 0.06572903]"
948,2019\24_main_body.txt,3,"[4.2222600e-05 4.6444859e-04 4.2222600e-05 3.2177842e-01 2.7786693e-01
 2.4531329e-02 2.1917750e-01 1.2544334e-01 5.9533869e-03 4.2222600e-05
 4.6867086e-03 8.9089684e-03 1.1020099e-02 4.2222600e-05]"
949,2019\25_main_body.txt,3,"[4.17118572e-05 4.17118572e-05 1.92291643e-02 5.00166833e-01
 1.63093358e-02 2.59030629e-02 2.21114546e-01 1.83949284e-02
 1.33895054e-02 1.08075425e-01 1.79778095e-02 3.84166203e-02
 1.67264529e-02 4.21289774e-03]"
950,2019\26_main_body.txt,5,"[4.8253238e-05 1.2502414e-01 8.7338360e-03 5.3078559e-04 1.3322718e-01
 3.2237986e-01 5.3078559e-04 4.8253238e-05 3.8650841e-02 4.8253238e-05
 9.4624594e-02 2.7171394e-01 4.8253238e-05 4.3910444e-03]"
951,2019\27_main_body.txt,7,"[5.9017941e-05 5.2584983e-02 3.1338524e-02 5.9017941e-05 5.9017941e-05
 7.4421622e-02 5.9017941e-05 5.1882672e-01 1.7829320e-01 6.4919738e-04
 8.7995753e-02 5.9017941e-05 5.9017941e-05 5.5535883e-02]"
952,2019\28_main_body.txt,7,"[9.6153850e-03 2.8733691e-02 8.0465592e-02 4.4478182e-02 1.4676114e-02
 4.8976608e-02 5.6230321e-05 5.5898559e-01 1.1026766e-01 5.6230321e-05
 8.4964015e-02 5.6230321e-05 1.8612234e-02 5.6230321e-05]"
953,2019\29_main_body.txt,10,"[5.7549443e-04 2.7257506e-02 1.4701266e-02 2.6682012e-03 1.9933032e-02
 3.1134245e-01 5.2317671e-05 1.4758816e-01 2.8827036e-02 5.2317671e-05
 4.4632205e-01 5.7549443e-04 5.2317671e-05 5.2317671e-05]"
954,2019\2_main_body.txt,4,"[4.4467229e-02 1.9024834e-02 3.3454850e-02 3.8391434e-02 3.6382625e-01
 2.5674033e-01 3.7973725e-05 3.7973725e-05 6.0416196e-02 3.4556091e-03
 2.7758792e-02 1.4547734e-01 6.8732440e-03 3.7973725e-05]"
955,2019\30_main_body.txt,10,"[4.4835011e-05 2.1565638e-02 5.4250364e-03 1.2289276e-01 1.7082138e-02
 2.4215387e-01 4.4835011e-05 1.3903336e-01 7.6667867e-03 4.4835011e-05
 4.4211802e-01 4.4835011e-05 1.3898852e-03 4.9318513e-04]"
956,2019\31_main_body.txt,5,"[5.9262769e-05 5.0432615e-02 6.7026190e-02 5.9262769e-05 1.6243926e-01
 4.1608390e-01 2.7207538e-01 6.5189047e-04 6.5189047e-04 5.9262769e-05
 2.5542254e-02 4.8002847e-03 5.9262769e-05 5.9262769e-05]"
957,2019\32_main_body.txt,5,"[5.3378884e-05 1.7668409e-02 2.9945552e-02 8.0602113e-03 7.3182449e-02
 5.8028179e-01 1.4684531e-01 5.3378884e-05 1.1428419e-01 5.3378884e-05
 2.9411763e-02 5.3378884e-05 5.3378884e-05 5.3378884e-05]"
958,2019\33_main_body.txt,11,"[3.6082849e-05 8.3351377e-03 1.9881649e-02 3.6082849e-05 4.7304615e-02
 1.9777007e-01 7.5773976e-04 1.6634192e-02 3.1067330e-02 5.4521184e-02
 8.4830776e-02 5.2937144e-01 3.6082849e-05 9.4176233e-03]"
959,2019\36_main_body.txt,3,"[3.8687199e-02 4.7854785e-02 1.8720204e-01 2.2753941e-01 1.9636962e-01
 1.8335166e-04 5.8855880e-02 1.1936193e-01 1.8335166e-04 1.3017967e-02
 1.8335166e-04 3.6853686e-02 1.8335166e-04 7.3524013e-02]"
960,2019\37_main_body.txt,4,"[8.47170450e-05 5.76923043e-02 1.24618776e-01 3.31243612e-02
 3.35564226e-01 4.15960662e-02 6.01491006e-03 1.61809549e-02
 2.62622815e-03 1.50881052e-01 8.48017558e-02 1.46645203e-01
 8.47170450e-05 8.47170450e-05]"
961,2019\38_main_body.txt,4,"[9.8096920e-05 5.0029429e-03 2.5515008e-01 1.2173827e-01 4.5134392e-01
 2.9527172e-02 4.0219733e-03 2.0600352e-03 4.0219733e-03 6.4842060e-02
 5.9839119e-03 5.3070430e-02 9.8096920e-05 3.0410043e-03]"
962,2019\3_main_body.txt,10,"[6.7097717e-04 2.2630230e-02 3.8489688e-02 6.0997925e-05 6.0997925e-05
 1.7634501e-01 4.9408320e-03 2.6290106e-02 4.3979503e-02 5.9838962e-02
 4.2460653e-01 1.9647431e-01 4.9408320e-03 6.7097717e-04]"
963,2019\4_main_body.txt,10,"[1.6683350e-04 1.6683350e-04 1.1695027e-01 9.1925256e-02 2.4708042e-01
 1.3863863e-01 5.1718382e-03 2.6860192e-02 3.3533532e-02 1.6683350e-04
 3.2549214e-01 1.3513514e-02 1.6683350e-04 1.6683350e-04]"
964,2019\5_main_body.txt,10,"[2.42858991e-01 4.35601138e-02 2.27862876e-02 7.14100257e-04
 6.49182039e-05 1.33796424e-01 6.49182039e-05 1.17501952e-02
 4.55076583e-02 1.04583226e-01 3.03232938e-01 6.49182039e-05
 7.08257556e-02 2.01895609e-02]"
965,2019\6_main_body.txt,10,"[4.26730403e-05 1.62584279e-02 1.49782365e-02 2.64999587e-02
 3.29009145e-02 5.67978211e-02 1.77562520e-01 1.24178547e-02
 4.39959057e-02 3.41811068e-02 4.37868059e-01 4.26730403e-05
 6.44362951e-03 1.40010253e-01]"
966,2019\7_main_body.txt,10,"[4.71164749e-05 4.85770851e-02 3.63267995e-02 7.11458782e-03
 1.04127405e-02 1.64012447e-01 4.75876406e-03 4.71164749e-05
 9.23954099e-02 1.18262349e-02 3.73209566e-01 1.93177536e-03
 1.65378824e-02 2.32802495e-01]"
967,2019\8_main_body.txt,9,"[4.4915563e-05 3.6426518e-02 4.4511318e-02 4.4915563e-05 8.3138704e-02
 6.7867413e-02 1.7561983e-02 1.3519584e-02 3.9570607e-02 3.5263205e-01
 3.1535214e-01 4.5364718e-03 2.2906936e-03 2.2502696e-02]"
968,2019\9_main_body.txt,9,"[3.0731410e-04 9.8647818e-02 1.4474493e-01 3.0731410e-04 6.7916416e-02
 6.4535956e-03 2.1819299e-02 6.4535956e-03 2.4892442e-02 5.0430244e-01
 7.0989557e-02 5.2550711e-02 3.0731410e-04 3.0731410e-04]"
969,2020\0_main_body.txt,10,"[6.93393871e-04 2.27559246e-02 1.33005548e-02 6.30358045e-05
 1.14788204e-01 2.66704500e-01 6.30988404e-02 5.30131087e-02
 9.08345953e-02 6.30358045e-05 2.81202734e-01 9.33560282e-02
 6.30358045e-05 6.30358045e-05]"
970,2020\10_main_body.txt,10,"[4.5779165e-05 4.1659041e-03 4.5367151e-02 1.6984070e-02 1.8774036e-01
 1.3875665e-01 1.4191540e-03 5.9970706e-03 1.0574987e-02 1.2914303e-01
 2.4038638e-01 2.1932797e-01 4.5779165e-05 4.5779165e-05]"
971,2020\11_main_body.txt,10,"[7.4658833e-02 4.8397332e-03 3.3402093e-02 7.9339894e-05 7.4658833e-02
 1.6113932e-01 7.9339894e-05 8.1006028e-02 9.6001271e-03 7.9339894e-05
 5.4276419e-01 8.0133295e-03 7.9339894e-05 9.6001271e-03]"
972,2020\12_main_body.txt,0,"[3.3065799e-01 1.6477091e-03 3.7259486e-02 3.5133410e-02 2.0250876e-02
 1.5897736e-01 1.6477091e-03 1.1805039e-01 5.3151907e-05 3.7737854e-03
 3.2422664e-03 2.7107473e-03 2.8654191e-01 5.3151907e-05]"
973,2020\13_main_body.txt,0,"[2.7240631e-01 3.8798793e-05 3.5306902e-03 4.2678672e-04 3.8798793e-05
 2.0295647e-01 3.5306902e-03 1.2729883e-01 3.8798793e-05 2.1378133e-02
 2.3244354e-01 3.8798793e-05 1.2186700e-01 1.4006363e-02]"
974,2020\14_main_body.txt,0,"[7.3465675e-01 2.1468425e-02 1.9446915e-02 1.7021105e-02 4.0430179e-05
 1.1971376e-01 4.0430179e-05 1.1765182e-02 5.7006553e-03 4.4473197e-04
 1.3786690e-02 4.4473197e-04 5.3408269e-02 2.0619391e-03]"
975,2020\15_main_body.txt,0,"[4.1768137e-01 1.2232062e-01 2.4705645e-02 8.2570195e-02 4.3322932e-02
 1.0169065e-01 6.5915268e-03 1.7158095e-02 5.0316998e-05 1.0566568e-03
 1.4642246e-02 4.0756771e-03 1.6408373e-01 5.0316998e-05]"
976,2020\16_main_body.txt,12,"[2.5796318e-01 3.0569810e-02 3.6321007e-02 2.5703415e-02 9.2903909e-04
 1.1506814e-01 1.8138383e-03 1.7302248e-01 4.4239961e-05 3.1012211e-02
 3.5834368e-03 4.4239961e-05 3.0043355e-01 2.3491418e-02]"
977,2020\17_main_body.txt,8,"[3.9850165e-05 8.5319206e-02 3.9850165e-05 2.7261496e-01 6.4995624e-02
 1.3553041e-01 3.9850165e-05 1.9964932e-02 2.9174304e-01 4.3835182e-04
 1.7972425e-02 6.2604614e-02 2.5543954e-02 2.3152946e-02]"
978,2020\18_main_body.txt,1,"[1.8951651e-03 2.3994638e-01 1.0215403e-02 1.8216696e-01 2.1309052e-02
 2.0389204e-01 2.2695757e-02 6.1061297e-02 1.7662014e-01 2.8196359e-03
 9.2909317e-03 4.6223540e-05 4.6223540e-05 6.7994826e-02]"
979,2020\19_main_body.txt,3,"[2.04754295e-03 5.04394760e-03 3.04634427e-03 5.32411098e-01
 4.19996008e-02 1.08419895e-01 4.99400703e-05 6.29744306e-02
 7.09648430e-02 2.00259686e-02 2.04754295e-03 1.54814217e-03
 1.65301636e-02 1.32890537e-01]"
980,2020\1_main_body.txt,11,"[4.10441644e-05 4.10441644e-05 4.80627157e-02 4.10441644e-05
 1.67090803e-01 2.38918081e-01 4.10441644e-05 4.10441644e-05
 1.21942215e-01 7.10474551e-02 9.89574865e-02 2.53693968e-01
 4.10441644e-05 4.10441644e-05]"
981,2020\20_main_body.txt,3,"[2.9929576e-02 4.5401193e-02 1.4457960e-02 5.1061672e-01 2.1873666e-03
 1.4249894e-01 2.2460520e-02 4.4334184e-02 5.3883912e-03 5.3350406e-05
 1.6538625e-03 3.7878787e-03 1.0515365e-01 7.2076403e-02]"
982,2020\21_main_body.txt,3,"[6.0335464e-05 3.5658259e-02 2.7211294e-02 1.9253047e-01 3.2641485e-02
 1.4124532e-01 9.9613853e-02 6.8842761e-02 1.9132376e-01 2.4737539e-03
 7.7893086e-02 6.0335464e-05 2.0574393e-02 1.0987088e-01]"
983,2020\22_main_body.txt,9,"[4.5653764e-05 4.1544926e-03 2.5611760e-02 4.5653764e-05 3.3372901e-02
 2.0092222e-01 4.5653764e-05 4.5653764e-05 4.4786341e-02 3.4381849e-01
 2.5433710e-01 8.7244347e-02 5.5241054e-03 4.5653764e-05]"
984,2020\23_main_body.txt,4,"[6.33151794e-05 3.86222615e-03 3.04546021e-02 1.46954536e-01
 3.12840313e-01 2.46359378e-01 6.33151794e-05 8.11067522e-02
 7.41420761e-02 5.13486117e-02 1.32961874e-03 3.04546021e-02
 5.76168159e-03 1.52589595e-02]"
985,2020\24_main_body.txt,10,"[4.3133197e-05 1.3414425e-02 1.5187199e-01 1.1257765e-02 5.0940305e-02
 2.2476707e-01 4.3133197e-05 4.3133197e-05 3.2824364e-02 1.6308662e-01
 3.1232747e-01 3.9294343e-02 4.3133197e-05 4.3133197e-05]"
986,2020\25_main_body.txt,10,"[2.8739545e-02 2.3589770e-01 6.0348183e-02 4.8628674e-05 2.0958958e-02
 9.1956824e-02 4.8628674e-05 2.2568567e-01 4.7704726e-02 4.8628674e-05
 2.5778058e-01 2.7280685e-02 4.8628674e-05 3.4526358e-03]"
987,2020\26_main_body.txt,3,"[2.9608576e-05 9.1786584e-04 2.0459525e-02 5.4630780e-01 6.2178005e-04
 7.6419733e-02 8.3200103e-03 3.0822527e-02 4.2665958e-02 2.9608576e-05
 8.2341447e-02 2.2236040e-02 1.3682123e-01 3.2006871e-02]"
988,2020\27_main_body.txt,10,"[5.7249924e-04 7.8588529e-03 8.8997604e-03 2.0354949e-01 2.5554283e-02
 9.3213283e-02 5.2045383e-05 2.8677005e-02 2.2952013e-02 7.8588529e-03
 5.8712393e-01 1.3063392e-02 5.7249924e-04 5.2045383e-05]"
989,2020\28_main_body.txt,7,"[1.0432403e-02 1.6097054e-02 9.9603478e-03 1.4633687e-03 4.7205442e-05
 2.5495657e-01 4.7205442e-05 2.8233573e-01 1.4874434e-01 4.7205442e-05
 2.0491882e-01 4.7205442e-05 4.7205442e-05 7.0855372e-02]"
990,2020\29_main_body.txt,10,"[5.5760011e-05 4.0202964e-02 1.0092562e-02 2.1751979e-01 2.4590163e-02
 1.4670458e-01 1.1709601e-03 6.9198169e-02 4.1318167e-02 2.0129362e-02
 4.0375820e-01 5.5760011e-05 2.2917362e-02 2.2861604e-03]"
991,2020\2_main_body.txt,4,"[1.2027865e-02 5.4424730e-05 7.5704806e-02 1.5353216e-01 3.1408510e-01
 2.7756612e-03 5.8288883e-02 1.6871666e-03 2.0191574e-02 1.3393927e-01
 5.1757917e-02 1.1434636e-01 5.4424730e-05 6.1554369e-02]"
